Website,ArticleURL,ArticleTitle,ArticleDate,ArticleImage_url,ArticleContent
https://www.mwakilishi.com/,https://www.mwakilishi.com/article/kenya-news/2023-02-15/nairobis-wanted-gangster-gunned-down-in-a-shootout-with-police?cid=h,Nairobi’s Wanted Gangster Gunned Down in a Shootout with Police in Mathare,"Wed, 02/15/2023 @ 06:40pm",https://www.mwakilishi.comhttps://www.mwakilishi.com/sites/default/files/styles/large/public/2023-02/Collage%20Maker-15-Feb-2023-08.19-PM.jpg?itok=qRCGQO-t,"An armed suspect responsible for a series of violent robberies in Nairobi's Eastlands area was on Tuesday night gunned down during a police shootout at Mlango Kubwa area in Mathare.The suspect only identified as Vinnie walked into a police dragnet but refused to surrender, leading to a fierce shootout between him and the Starehe-based officers, the DCI said.Detectives had earlier laid a trap for Vinnie, who was headed for his criminal activities, and immediately after he was ordered to surrender, he reached for his firearm and began shooting indiscriminately at the officers as he attempted to escape.Vinnie, described as ""armed and dangerous"", has been on police radar for the past few months after he reportedly violently snatched a motorbike from a bodaboda operator.DCI said Vinnie was part of an upcoming gang responsible for a series of armed robberies within Pangani, Mathare, Eastleigh and Huruma areas.A Retay Falcon pistol loaded with two rounds of 9mm calibre and five spent cartridges were recovered following the shootout.His body was taken to City Mortuary pending identification and collection. "
https://www.mwakilishi.com/,https://www.mwakilishi.com/article/obituaries/2023-01-25/death-announcement-robert-kimani-waruingi-of-baltimore-maryland?cid=h,"Death Announcement: Robert Kimani Waruingi of Baltimore, Maryland","Wed, 01/25/2023 @ 12:56pm",https://www.mwakilishi.comhttps://www.mwakilishi.com/sites/default/files/styles/large/public/2023-01/Screen%20Shot%202023-01-25%20at%2012.59.02%20PM.png?itok=MlNr44sg,"We are sad to inform you of the sudden death of Robert Kimani Waruingi of Baltimore, Maryland. The late Robert was a younger brother to Martin Waruingi(D6) of PCEA NEEMA Church, Lowell, MA and Hellen Waruingi of Baltimore, MD.The Organizing Committee will be meeting daily at 6pm for planning followed by Macakaya prayers at 7pm via Zoom. The Zoom link will be provided separately.For further information, please contact the following:Martin and their family require our prayers and financial support to enable them transport their brothers body back home to Kenya for burial.Please use the following methods for financial assistance:
DCU member# 6533547- Martin K Waruinge
Zelle-205 903 8257
Cashapp: Martin Waruinge, $MartinWaruinge, 205 903 8257Your prayers, moral and financial support are greatly appreciated. May our good Lord bless you immensely for your participation.Psalm 133:1 -Behold, how good and how pleasant it is for brethren to dwell together in unity. "
https://www.mwakilishi.com/,https://www.mwakilishi.com/article/kenya-news/2023-02-16/kenya-airways-passenger-arrested-in-india-carrying-heroin-worth-sh127-million?cid=h,Kenya Airways Passenger Arrested in India Carrying Heroin Worth Sh127 Million,"Thu, 02/16/2023 @ 03:20pm",https://www.mwakilishi.comhttps://www.mwakilishi.com/sites/default/files/styles/large/public/2023-02/Collage%20Maker-16-Feb-2023-10.16-PM.jpg?itok=eQ-mUGkF,"A Kenya Airways passenger was on Wednesday arrested for trying to smuggle 11.94kgs of heroin into India.The woman was intercepted at Chhatrapati Shivaji Maharaj International Airport in Mumbai, India’s Directorate of Revenue Intelligence (DRI) said.An examination of her baggage resulted in the recovery and seizure of cream-colored granules. On testing with a narcotics field testing kit, the substance tested positive for the presence of heroin.“The substance was concealed inside the trolley bags and file folders,” said an officer.The substance is valued at approximately Rs 84 Crores (Sh127 million) in the illicit market. The DRI said the suspect identified as Rukshana Shaikh arrived at the Mumbai airport from Harare in Zimbabwe through Nairobi on a Kenya Airways flight.Upon interrogation, Shaikh said the drugs were handed over to her in Harare and were to be delivered to two persons in Mumbai. DRI officers identified and arrested the said recipients who had come to receive the passenger and the contraband outside the airport. "
https://www.mwakilishi.com/,https://www.mwakilishi.com/article/obituaries/2023-02-06/glorified-farewell-of-charles-miya-gitagia-of-columbus-ohio?cid=h,"Glorified Farewell of Charles Miya Gitagia of Columbus, Ohio","Mon, 02/06/2023 @ 11:56am",https://www.mwakilishi.comhttps://www.mwakilishi.com/sites/default/files/styles/large/public/2023-02/Screen%20Shot%202023-02-06%20at%2011.58.34%20AM.png?itok=UXgPZS9S,"We are sad and heartbroken to announce the passing of Charles ""Charlo"" Miya Gitagia. Charles was born on August 13, 1987, to Bruce and Mary Miya of Vihiga County. He was a brother to Caroline and Oliver.Charlo left us on January 30th, 2023, while undergoing treatment at The Ohio State University Medical Center in Columbus, Ohio after gallantly fighting to overcome his medical ailment. Charles had an amicable and generous personality which touched many persons. He will forever live in our hearts.Funeral Service:
Marlan J. Gary Funeral Home, 2500 Cleveland Ave., Columbus, Ohio, is overseeing the funeral process. The Funeral will be on Saturday, February 11th, 2023, at Jesus Power Assembly of God Church, Rev Atta Chapel, 5215 Cleveland Ave. Columbus, OH 43232 @ 11 am EST.Please Contact persons below for more details or to extend your sympathy and support:
Jaja Yogo: 614-316-4247
Jose Mboya: 614-843-8976
Susan Perez: 614-591-1661
Catherine Muoki: 614-804-1885
Victor Kaati: 614-209-1545
Wilson Muinamia: 614-592-5086Charlo’s final farewell will take place in their home in Itumbu, Luanda, Vihiga County, Kenya.
May God bless you all.“GOD GIVES, AND GOD TAKES AWAY MAY HIS NAME BE GLORIFIED."
https://www.mwakilishi.com/,https://www.mwakilishi.com/article/lifestyle-news/2023-02-16/kenyan-woman-sentenced-for-slapping-a-neighbor-over-love-affair?cid=h,Kenyan Woman Sentenced for Slapping a Neighbor over Love Affair with Husband,"Thu, 02/16/2023 @ 03:30pm",https://www.mwakilishi.comhttps://www.mwakilishi.com/sites/default/files/styles/large/public/2023-02/Collage%20Maker-16-Feb-2023-06.06-PM.jpg?itok=cOLbBKND,"A Mombasa court has slapped a woman with a three-month jail sentence for assaulting a neighbor who was having an affair with her husband.Josephine Achieng, 32, was handed the sentence by Principal Magistrate Vincent Adet after she pleaded guilty to charges of assault and causing actual bodily harm.The court heard that Achieng stormed the house of her neighbor Lucy Maraba and slapped her for allegedly having an illicit affair with her husband.In her mitigation, Achieng pleaded for leniency, saying she was remorseful and that she developed a heart condition following the ordeal.""There has been bad blood between me and my childhood friend since 2017 after l discovered that she was having an affair with my husband,” she said.""On many occasions, we have been quarreling through mobile phone that she should leave my husband alone, but she always answers me arrogantly that 'your husband is for us all' and that l should sit in the house and wait for his money.”The court discharged her of a second count of causing a disturbance by storming the complainant's house.The charge read that on June 2019 in Kizingo area in Mombasa, Achieng willfully and unlawfully assaulted Marabi thereby occasioning her bodily harm.""The accused person is hereby convicted on her own admission to a three-month sentence. She is allowed 14 days to appeal the sentence,"" the magistrate ruled."
https://www.mwakilishi.com/,https://www.mwakilishi.com/article/business-news/2023-02-17/amazons-smart-home-security-company-ring-enters-the-kenyan-market?cid=h,Amazon’s Smart Home Security Company Ring Enters the Kenyan Market,"Fri, 02/17/2023 @ 01:50pm",https://www.mwakilishi.comhttps://www.mwakilishi.com/sites/default/files/styles/large/public/2023-02/Collage%20Maker-17-Feb-2023-07.30-PM.jpg?itok=C2329qZH,"American company Ring has inked a partnership with Nairobi-based tech company Mart Networks to introduce smart home security devices to the Kenyan market.The deal signed on Thursday will see Mart Networks deliver home security products that are accessible and effective.Ring, which is owned by Amazon Inc., provides reliable, easy-to-install do-it-yourself home security systems.Devices such as Ring video doorbells enable homeowners to see, hear and speak to anyone at their front door, from their phone or tablet, even when there are no lights.Ring devices provide an extra layer of security through a variety of features incorporated in the video doorbells and security cameras.This means users will benefit from motion detection, two-way talk, night vision, and more; all controllable via the Ring app.“At Ring, our mission is to make neighborhoods safer. We reimagined home security with products like Ring video doorbell, Ring alarm, floodlight cam, and stick-up cams,” said Ring Vice President, Emerging Markets Mohammad Hoda.“We look forward to working together to bring our products to residents and continue to provide peace of mind to more customers around the world,” he added.Ring alarm allows users to customize their setup to suit their home and receive real-time notifications in case any of their alarm sensors are triggered.In addition, Ring has put features in place across all its devices to boost privacy, security and user control. The features vary based on the device and may be subject to a Ring Protect subscription.
 "
https://www.mwakilishi.com/,https://www.mwakilishi.com/article/classifieds/2022-12-09/plots-for-sale-the-domain-kisumu-dala?cid=h,"Plots for Sale: The Domain, Kisumu Dala","Fri, 12/09/2022 @ 09:42am",https://www.mwakilishi.comhttps://www.mwakilishi.com/sites/default/files/styles/large/public/2022-12/Screen%20Shot%202022-12-09%20at%205.48.20%20PM.png?itok=DqaUEtWK,"You asked and we listened, Username is now at the heart of the lakeside city! As a tradition of trust, we continue to present cozy, elegant, classic and exquisite projects across the country. After careful selection, we present The Domain, Kisumu Dala, a one of a kind, magnificent and majestic estate with a kingly taste to suit your dream home needs.The project is located in Kibos along Mamboleo-Miwani Rd and shares great proximity to Kibos Sugar Company. The project nears Great Lakes University of Kisumu (GLUK) main campus, Makini Schools among others. Kibos police station is just nearby. The plots are divided into 50 x 100 which is equivalent to 1/8th of an acre and 100 x 100 equivalent to ¼ acre.As an investor, you cannot go wrong when you invest in Kisumu, the third city in Kenya.The project is ideal for:Location:
The Domain, Kisumu Dala is located along the Mamboleo - Miwani road, just 10 minutes’ drive from Kisumu City and AirportSoil Type:  The soil is good for construction and farming.Value additionsIntroductory Prices (per 1/8th acre)
 
Cash Investors:1. 1/8th of an acre - Ksh 399,000 (Ksh. 80,000 deposit, balance within 30 days)Special Offer:  Ksh 390,000 for the first 50 cash investors2.  ¼ of an acreResidential Plots - Ksh 770,000 (Ksh. 160,000 deposit, balance within 30 days)Special cash offer: Ksh 750,000 which applies to the first 50 cash investors only for the quarter acre plotsCommercial Quarter Acre plots are also availableAn installment option for up to 6 months is also available as shown below;The price is all-inclusive i.e. legal fees, stamp duty and title transfer fees with no hidden charges.Special OfferBuy 10 plots get 1 absolutely free.
 
To View
 
We have free daily site visits. The meeting point is Barclays along Oginga Odinga Rd, Kisumu at 8:30 am.Call to ActionTo book a seat SMS ‘LOO’ to 20321 ;  SMS ‘LOO’ to 20321 "
https://www.mwakilishi.com/,https://www.mwakilishi.com/article/classifieds/2023-01-07/live-in-nanny-wanted-in-titusville-florida?cid=h,"Live-in Nanny Wanted in Titusville, Florida","Sat, 01/07/2023 @ 12:12pm",https://www.mwakilishi.comhttps://www.mwakilishi.com/sites/default/files/styles/large/public/2023-01/nanny-wanted.png?itok=u0gGF-1Y,"A live-in nanny is wanted in Titusville, Florida to help take care of a 7-month old baby and do light household work.If interested, please call or text 407-603-1481."
https://www.mwakilishi.com/,https://www.mwakilishi.com/article/business-news/2023-02-15/us-issues-kenya-a-default-notice-for-sh57-billion-kenya-airways?cid=h,US Issues Kenya a Default Notice for Sh57 Billion Kenya Airways Debt,"Wed, 02/15/2023 @ 06:45pm",https://www.mwakilishi.comhttps://www.mwakilishi.com/sites/default/files/styles/large/public/2023-02/eim4Q0jg%20%281%29_0.jpg?itok=bh_S9_w8,"The Exim Bank of the USA has slapped the Treasury with a default notice for delayed payment of a Sh57.8 billion loan that the government guaranteed Kenya Airways (KQ).Treasury Principal Secretary Chris Kiptoo told Parliament that the US-backed financier served the default notice after Kenya failed to remain up to date with payments of the loan.Business Daily reports that KQ defaulted on part of its $525 million (Sh64.6 billion) loan from the Private Export Funding Corporation (PEFCO) of the USA and guaranteed by Exim Bank of USA which, in turn, was guaranteed by the Kenya government.The Exim Bank of USA provides direct loans, commercial loan guarantees, export credit insurance and working capital guarantees for American exporters.Kiptoo told MPs that the government guaranteed the loan to the loss-making airline at an exchange rate of Sh84 to a dollar. The exchange rate currently stands at Sh125.5 to the dollar.“We have an outstanding balance of $462 million (Sh57.77 billion). A default notice has been issued by the guaranteed lender which is US Exim Bank which has called on the government of Kenya to pay. Now we don’t have, to say the truth, enough headroom to pay, but what is important is to pay,” Kiptoo told the committee on Public Debt and Privatization.Initially, the KQ loan was a 12-year facility provided by Citi Bank and JP Morgan before PEFCO took it over as Exim and Kenya government joined in as guarantors.In December, the government announced it would take over loans amounting to $485 million (Sh59.7 billion) that it had guaranteed the airline.Kiptoo told MPs that the government has been undertaking KQ restructuring dubbed “Project Kifaru.”“To date, Sh16.3 billion has been disbursed under Project Kifaru to turn around the company,” he said.He pointed out that the Cabinet had initially approved Sh30 billion to restructure KQ but the amount was reduced by Sh10 billion.“Every project will suffer, including the KQ. It is a debt they have to pay. We must look at how to restructure KQ and bite the bullet,” he said.“Do we have a choice when it is cold? Can we continue allowing KQ to perennially drain cash on us? We have to restructure it.” In December, President Ruto met officials of Delta Air Lines during his visit to the US, where he launched a bid to sell a controlling stake in Kenya Airways.“I’m willing to sell the whole of Kenya Airways Plc. I’m not in the business of running an airline that just has a Kenyan flag, that’s not my business,” Ruto told Bloomberg on the sidelines of the US-Africa Leaders’ Summit hosted by President Biden in Washington, DC.“Discussions with Delta are at a preliminary stage. The government is looking for partnerships that will make Kenya Airways a profitable entity whatever that means, in whatever configuration, whatever form it takes,” he added.
 "
https://www.mwakilishi.com/,https://www.mwakilishi.com/article/classifieds/2022-11-30/live-in-nanny-wanted-in-plymouth-minnesota?cid=h,"Live-in Nanny Wanted in Plymouth, Minnesota","Wed, 11/30/2022 @ 12:45pm",https://www.mwakilishi.comhttps://www.mwakilishi.com/sites/default/files/styles/large/public/2022-11/nanny-wanted.png?itok=UiV_le1-,"A family in Plymouth, Minnesota is looking for a live-in nanny to take care of two kids (a 3-year-old and a 5-year-old), and to do light house chores.Please call 614-622-9187 (please text if the phone call is not answered)."
https://www.mwakilishi.com/,https://www.mwakilishi.com/article/kenya-news/2023-02-17/forbes-publishes-list-of-19-wealthiest-people-in-africa?cid=h,Forbes Publishes List of 19 Wealthiest People in Africa,"Sat, 02/18/2023 @ 09:20am",https://www.mwakilishi.comhttps://www.mwakilishi.com/sites/default/files/styles/large/public/2023-02/Collage%20Maker-18-Feb-2023-12.05-AM.jpg?itok=GtKn4YoX,"Forbes Africa has published its list of the wealthiest persons in Africa for 2023.No Kenyan was named in the latest list, which features 19 billionaires from seven countries including Nigeria, South Africa, Egypt, Algeria, Angola, Zimbabwe, and Morocco.Nigerian industrialist Aliko Dangote retained his position as Africa’s wealthiest man for the 12th consecutive year despite a $400m drop in his fortune to $13.5 billion.He is followed by South Africans Nicky Oppenheimer and Johann Rupert whose net worth are $8 billion and $7.2 billion respectively.Nigerian Mike Adenuga, the owner of telecom giant Globacom and oil company Conoil Producing, takes fourth place with a net worth of $6.3 billion.Nassef Sawiris of Egypt, who owns a stake in Adidas and runs OCI, is the sixth richest African with a net worth of $6 billion.Forbes says the continent’s 19 billionaires are worth an estimated $81.8 billion, a decline from the $84.9 billion held by the continent’s 18 billionaires a year ago. The drop follows a global market downturn in 2022 caused by the Covid-19 pandemic and other factors.Here is the full list;1.    Aliko Dangote (Nigeria) – $13.5 billion2.     Johann Rupert (South Africa) – $10.7 billion3.     Nicky Oppenheimer (South Africa) – $8.4 billion4.    Abdulsamad Rabiu (Nigeria) – $7.6 billion5.    Nassef Sawiris (Egypt) – $7.2 billion6.    Mike Adenuga (Nigeria) – $5.6 billion7.    Issad Rebrab (Algeria) – $4.6 billion8.    Naguib Sawiris (Egypt) – $3.3 billion9.    Mohamed Mansour (Egypt) – $3 billion10.    Patrice Motsepe (South Africa) – $2 billion11.    Isabel dos Santos (Angola) – $1.8 billion12.    Strive Masiyiwa (Zimbabwe) – $1.7 billion13.    Koos Bekker (South Africa) – $1.5billion14.    Aziz Akhannouch (Morocco) – $1.4billion15.    Mohammed Dewji (Tanzania) – $1.3billion16.    Othman Benjelloun (Morocco) – $1.2billion17.    Youssef Mansour (Egypt) – $900 million18.    Yasseen Mansour (Egypt) – $800 million19.    Folorunsho Alakija (Nigeria) – $600 million
 "
https://www.mwakilishi.com/,https://www.mwakilishi.com/article/kenya-news/2023-02-15/police-raid-matiangis-home-in-karen-to-obtain-cctv-footage?cid=h,Police Raid Matiangi’s Home in Karen to Obtain CCTV Footage,"Wed, 02/15/2023 @ 05:40pm",https://www.mwakilishi.comhttps://www.mwakilishi.com/sites/default/files/styles/large/public/2023-02/pic-3-raid.jpg?itok=OxojUjjL,"Detectives from the Directorate of Criminal Investigations (DCI) on Wednesday evening raided the home of former Interior Cabinet Secretary Fred Matiang’i.DCI Director Amin Mohamed confirmed that officers raided the home in Karen, Nairobi, to obtain CCTV footage as they seek to unravel the puzzle surrounding the alleged police raid of the house last week.“This afternoon, our officers obtained a search order to obtain CCTV recordings from the home of the former Interior Cabinet Secretary to establish the facts surrounding the alleged raid,” Amin noted.“Upon completing our investigation, we will take action if any officers from any security agency were involved in any unauthorized activities, or if any false information was knowingly disseminated by anyone to the public.”The DCI also revealed the ownership of the Subaru car that was spotted at Matiang’i’s home on the night of February 8th when the alleged police raid took place.The investigative agency said the vehicle belongs to Inter Management Group Limited, a security consultancy and training company, and was driven by one of its directors identified as Peter Gacheru.“Peter Gacheru is one of the directors at the Inter Management Group Limited and is a neighbor to the former CS at the Karen Ngong View Estate which is a gated community,” DCI added.The DCI further said it received a letter from the company’s lawyer Kethi Kilonzo confirming the ownership details and providing copies of the insurance and logbook of the car.In addition, the DCI recorded statements from the private security company hired to provide additional security as well as the VIP police officers tasked with guarding Matiang’i’s home."
Website,ArticleURL,ArticleTitle,ArticleDate,ArticleImage_url,ArticleContent
https://diasporamessenger.com/,https://diasporamessenger.com/2023/02/seeing-off-charles-minaini-at-jkia-as-he-departs-to-iowa-state-university/,Seeing Off Charles Minaini At JKIA As He Departs To Iowa State University,"On Feb 3, 2023","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20width='728'%20height='100'%20viewBox='0%200%20728%20100'%3E%3C/svg%3E","It is a dream come true for Charles Minaini who is now living the American dream in midwestern US.Charles hails from Nyeri County Mathira Constituency and he was among the over fifty students who relocated to the US for the 2023 spring semester courtesy of The KENYA Airlift Program. He joined Iowa State University to pursue Master of Science in Business Analytics.He was overjoyed to board a flight for the very first time in his life. The program is creating a community of Kenyans in the US Universities whereby they share their experiences of their new lives away from home and are able to transition smoothly.Initially Charles hoped to make it to the US through athletics which he is good at but when that didn’t come by, he was quick to dearly embrace the next available opportunity and wouldn’t let it slip. That is when he came across a story of one of the program’s beneficiaries on TV that inspired him to join.A Little Bit About Me!I am a former international student in USA and I am a senior IT consultant in the areas of Oracle EBS Financials and Robotics Process Automation (RPA) here in USA. I am the programs director of Appstec America – A consulting company based in Tampa, Florida, USA.I’ve been blessed to have learned a lot in my career as an IT consultant. My life has truly changed, and I’ve made it my mission to give back and serve others beyond myself. Whether that be helping you to relocate to USA as an international student, train you as an IT consultant, help you start and build your own online business, creating your financial freedom, motivating you to pursue your goals and dreams, to being more productive, to inspiring you to constantly improve yourself.My mission is to get you to wake up to the unlimited potential within you and achieve what you’re truly capable of through my various self-development training programs. On the internet, I openly and passionately share my life experiences and all of the very best concepts, strategies, tools, and resources that I continue to discover that have made a measurable difference to my life and will do for you as well.Keep your dream alive and never give up! To learn about my company’s amazing programs, please go to;www.appstecamerica.com or www.successwithbobmwiti.comContact me at;
success@successwithbobmwiti.com
info@appstecamerica.com
+1 813-573-5619 ext 402 Seeing off Charles Minaini at JKIA as He Departs to Iowa State University"
https://diasporamessenger.com/,https://diasporamessenger.com/2023/02/no-permission-needed-ruto-defends-jalangos-visit-to-state-house/,No Permission Needed: Ruto Defends Jalango’S Visit To State House,"Last updated Feb 13, 2023",https://diasporamessenger.com/wp-content/uploads/2023/01/Certified-New-Diaspora-Messenger-GIF.gif,"President William Ruto has come to the defense of Langata Member of Parliament Phelix Odiwuor alias Jalango who has faced sharp criticism in recent days from Azimio politicians following his visit to State House last week.Speaking on Monday, January 13,  in Nakuru President Ruto stated that Azimio MPs do not need permission from anyone to work with the Kenya Kwanza government.“Wakati mwananchi alienda kupiga kura alitupatia ruhusa ya kupanga mambo ya maendeleo na mambo ya kubadilisha Kenya. Hatuhitaji ruhusa ingine kutoka kwa mtu mwingine yeyote kwa sababu kuna watu wamezoea siasa mbaya.“Kiongozi amechaguliwa na amepewa idhini na wananchi alafu mtu mwingine anaenda kutengeneza barrier, anatengeneza mahali pengine ati lazima sasa kabla haujafanyia wanachi kazi lazima uende uulize mtu flani ruhusa. Hiyo iko wapi katika kabita ya kenya?” Ruto posed.He went on to add that he would continue meeting with all politicians across the country without anybody’s permission.“Nitakua na mikutano na viongozi wengine wa county zingine zote bila kuuliza ruhusa mtu yeyote kwa sababu tunapanga kazi tumepatiwa na wananchi wakati walituchagua,” he added.His sentiments come days after Azimio la Umoja leader Raila Odinga told the eight ODM Members of parliament who met President Ruto at State House to resign and seek a fresh mandate from the electorate.“These members who have defected from Azimio coalition need to resign from their positions and go,” Raila said on Thursday, February 9 in Machakos.Langata MP Phelix Odiwuor alias Jalang’o has come under sharp criticism in recent days following his visit to State House last week.Source-https://www.nairobileo.co.ke/ No Permission Needed: Ruto Defends Jalango’s Visit to State House"
https://diasporamessenger.com/,https://diasporamessenger.com/2023/02/joy-aoko-kenyan-diaspora-who-was-brutally-attacked-in-albania-dies/,Joy Aoko: Kenyan Diaspora Who Was Brutally Attacked In Albania Dies,"On Feb 14, 2023","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20width='728'%20height='100'%20viewBox='0%200%20728%20100'%3E%3C/svg%3E","Messages of condolences following the death of Joyce Achieng Aoko continue to pour as diasporans mourn one of their own, who left the country in search of greener pastures, only to be felled by a brutal attack on Albania.They’re asking the Kenyan government to demand swift justice from the Albanian government and ensure her attackers are arrested and held accountable.Joy, as she was popularly known, captured the diaspora’s attention after news after news about her August 2022 attack spread around the diaspora. Her plight brought together Kenyans worldwide who raised money to cover her medical costs.The effort failed to raise enough funds to afford her specialized care in Europe, but the Kenyan government stepped in and transported her to Kenya for care at Kenyatta University Hospital. She died three weeks later, on Monday, February 13, 2022.Statement From Lavi Atkins, A Good Samaritan Joy’s Mother Described As An Angel For Her Selfless Support To Her Daughter.While hospitalized in Albania, Joy Aoko was always under the loving care of her mother Ruth Abong’o and Lavi Atkins. | Photo courtesy of Lavi Atkins
Joy Aoko Achieng died this morning (Monday, Feb.13, 2023)It is with great sorrow that we announce the passing of Joy. That beautiful 22-year-old Kenyan girl was attacked in Albania in August.Joy was a young lady who defied the odds and fought bravely for her life. Her battle for life erased tribal lines and united Kenyans worldwide in a quest to find her the best medical help in Europe. She never gave up. We never gave up.Albanians and ex-pats in Albania joined this quest wholeheartedly. Unfortunately, it was not to be, and Joy and her mum, Ruth Abong’o, traveled to Kenya on 23rd January.Joy continued her fight for life for three more weeks but left us this morning. It was a long hard road, especially for her mother, Ruth. She showed extraordinary courage in the face of adversity, caring for Joy in the hospital in Albania.It does not seem so long ago that I met Joy for the first time in an Albanian hospital. My heart breaks, not just for myself and her family but for everyone who stood with Joy and us, never wavering in their support.It is so sad and so unfair, but life never is. When Joy left Albania, we missed her, but we were hopeful that in this life, we would get to hear her voice, watch her walk, and talk.Kenyans React To Joy’s Death, And Demand Answers“These Things Are Happening To Kenyans All Over, It Used To Be Just Saudi Arabia, But Now We See Albania And So Far No Action Has Been Taken. She Was Brutally Murdered, It Could Happen To Any Of Us Out Here, We Need To Do Something More Than Just Calling In The Government To Talk To Albania,” Samuel, A Kenyan In The US.
Kenyans worldwide have reacted with sadness at the news of Joy’s death. He plight and circumstances of her situation captivated Kenyans’ imagination and many rallied to assist and hoped she’d beat the odds and live to tell who assaulted her.“I’m really sad, I feel as if I lost a little sister. She was so young and beautiful and from what I’ve heard she was a great daughter, full of life and with a kind heart,” Njeri Wa-Waciuri, a California resident said. “We’ll put her family in our prayers.”Our diaspora leaders need to mobilize action so we can pressure the Albanian government to fully investigate this matter, Samuel, who requested we only use his first name said.“These things are happening to Kenyans all over, it used to be just Saudi Arabia, but now we see Albania and so far no action has been taken,” Samuel said. “She was brutally murdered, it could happen to any of us out here, we need to do something more than just calling in the government to talk to Albania.”Incidents of Kenyans getting killed in Saudi Arabia and Middle Eastern countries have dominated the news, but this is the first incident widely known of a Kenyan getting killed in Albania.“I hope Kenyans all over the world will do more and send a message to these governments that we’re human beings who are entitled to the same protection as their citizens,” Samuel said. “We should protest in all the Albanian embassies, until they arrest the person who killed Joy.”Source-https://www.africanavoice.com/Video by Sauti TV Joy Aoko: Kenyan Diaspora who was brutally attacked in Albania Dies"
https://diasporamessenger.com/,https://diasporamessenger.com/2023/02/rebel-odm-mps-meet-ruto-cs-owalo-after-being-asked-to-resign/,"Rebel ODM MPs Meet Ruto CS Owalo, After Being Asked To Resign","Last updated Feb 15, 2023",https://diasporamessenger.com/wp-content/uploads/2023/01/Certified-New-Diaspora-Messenger-GIF.gif,"Rebel ODM Members of Parliament on Wednesday, February 15 held a meeting with ICT Cabinet Secretary Eliud Owalo at his office in Nairobi.Langata MP Phelix Odiwuor alias Jalang’o who attended the meeting revealed that they discussed matters of connectivity.“I joined other leaders meeting the CS and PS ICT where we discussed matter connectivity. I did put out a request for free wifi at Nairobi west shopping center, Container South C, Karen Shopping center and Canan. I also requested for 100 Laptops for our upcoming TVET,” Jalango tweeted.Other MPs who attended the meeting include; Kisumu Senator Tom Ojienda, Shakeel Shabir (Kisumu West) Caroli Omondi (Suba), Gideon Ochanda (Bondo), Elisha Odhiambo (Gem) among others.The meeting comes days after Azimio la Umoja leader Raila Odinga asked the eight MPs to resign and seek a fresh mandate from the people.“These members who have defected from Azimio coalition need to resign from their positions and go,” Raila said on Thursday, February 9 in Machakos.President Ruto however defended the MPs on Monday, February 13, noting that they do not need permission from anyone to work with the Kenya Kwanza government.“Kiongozi amechaguliwa na amepewa idhini na wananchi alafu mtu mwingine anaenda kutengeneza barrier, anatengeneza mahali pengine ati lazima sasa kabla haujafanyia wanachi kazi lazima uende uulize mtu flani ruhusa. Hiyo iko wapi katika kabita ya kenya?” Ruto posed.Source-https://www.nairobileo.co.ke/ Rebel ODM MPs Meet Ruto CS Owalo, After Being Asked To Resign"
https://diasporamessenger.com/,https://diasporamessenger.com/2023/02/kenyan-diaspora-conned-by-rogue-companies-turn-to-expo-to-avoid-land-frauds/,Kenyan Diaspora Conned By Rogue Companies Turn To Expo To Avoid Land Frauds,"On Feb 17, 2023",https://diasporamessenger.com/wp-content/uploads/2023/01/Certified-New-Diaspora-Messenger-GIF.gif,"A US-based company owned by a Kenyan is organising a diaspora expo that will bring together Kenyan realtors, land-selling companies and other stakeholders. Kenyan diaspora Conned by rogue companies turn to expo to avoid land frauds"
https://diasporamessenger.com/,https://diasporamessenger.com/2023/02/investors-get-together-at-great-oasis-nanyuki/,INVESTORS GET TOGETHER AT GREAT OASIS – NANYUKI,"On Feb 17, 2023",https://diasporamessenger.com/wp-content/uploads/2023/01/Certified-New-Diaspora-Messenger-GIF.gif,"Have you been eyeing this jewel in Nanyuki? Are you already an investor at the admirable Great Oasis Gardens-Nanyuki by Optiven? Well, On 11th March, we are thrilled to invite you to an on-ground Title Deed handing over ceremony on this magnificent project in Nanyuki. This is an exciting event where we will be officially handing over the title deeds to our valued investors who have secured their places on this project.  The Great Oasis Gardens-Nanyuki boasts of state-of-the-art infrastructure, including well-maintained roads, a reliable water supply, and electricity on site.Sign Up for this Amazing Opportunity >> https://www.optiven.co.ke/11th-march-2023-pata-title-kwa-ground/You can’t make it? Send a friend, Next of Kin, or a trusted investment partner. Plan to attend and invite someone who you think would be interested in this investment to come to witness the process and credibility.This month For EVERY KES 379,000, you make towards payment of a project or instalment, we will give you KES 6000 to celebrate! Invest Today!Together inspiring possibilities.#MauaNiPloti
#Optiven Delivers.
